Index,arXiv ID,Keywords
2980,2309.17199v2,"Entanglement entropy, Renormalization flow, Tricritical Ising, Critical Ising, Rényi entanglement entropies, Bootstrap equations, Twist field form factors, Sinh-Gordon theory, Chirality, Global ℤ_2 spin-flip symmetry"
2981,2310.04434v2,"Global monopole, Topological effects, Eigenvalue solutions, Hot-dense medium, Non-relativistic Schrödinger wave equation, Quantum flux field, Interaction potential, Nikiforov-Uvarov method, Binding energy, Baryonic potential"
2982,2309.17052v1,"Topological Symmetric Orbifolds, Large N Limit, Structure Constants, Large N Expansion, Topological Metric Contractions, Second Quantized Frobenius Algebras, Cohomology Ring, Hilbert Scheme, Genus One Contributions, Open Questions"
2983,2309.17043v1,"Effective action, Quantum gravity, Quantum equations of motion, Multi-graviton correlation functions, Functional renormalization group approach, Quantum black hole geometries, Classical horizon, Metric components, Causal structures, Phase structure"
2984,2309.17017v2,"String theory, Quantum theories, First-class constraints, Lie algebra, Scattering amplitudes, Bosonic closed string theory, Superstring, Heterotic string, Quantization, Physical quantities"
2985,2309.16929v3,"Deformed double current algebras, Matrix extended 𝒲_∞ algebras, M2-M5 intersection, Supersymmetric intersections, Universal algebras, Affine Yangian, Coproducts, Fusions of defects, Twisted M-theory, Miura operators"
2986,2309.16895v1,"Schrödinger cat states, Quantum information technologies, Entangled states, Electric dipole system, Two-dimensional plane, External potential, Magnetic field, Collapse and revival, Non-relativistic, Model parameters"
2987,2309.16839v1,"Planar electrodynamics, Higher-derivative terms, (2+1)-dimensional , U(1) gauge invariance, Standard-Model Extension (SME), Quantum regime, Subluminal and superluminal mode propagation, Field equations, Chern-Simons theory, Quantum Hall effect"
2988,2309.16786v3,"Super-Carrollian, Super-Galilean, Scalar field theories, Fermionic field theories, Symmetries, Spin 1/2 fermions, Supersymmetric field theories, Grassmann-analyticity conditions, Supermultiplets, Relativistic theories"
2989,2309.16776v1,"BRST invariant, SU(2)× U(1) Higgs model, Composite operators, Observable, Scalar and vector particle states, Non-local, Formulation of the Higgs model, Stuckelberg trick, Physical content, Standard model"
2990,2309.16766v2,"Modular flow, Thermodynamic reasoning, Quantum field theory, KMS condition, Thermal physics, Thermal time-evolution, Fundamental theorem, Symmetry, Fourier analysis, Mathematically rigorous"
2991,2309.16760v3,"Hamiltonian structure, Transgression forms, Gauge connections, Chern-Simons actions, Manifold with a boundary, Field theory, First-class constraints, Poisson brackets, Gauge transformations, Surface charges"
2992,2309.16753v1,"1-loop RG flows, 4d Chern-Simons, Integrable 2d sigma-models, Disorder defects, Path integral, Divergences, Ultralocal type, Effective action, Classical equivalence, General assumptions"
2993,2309.16658v3,"TT̅+JT̅ deformed 2D-gravity, Partition function, 2D topological gravity, U(1) coupled 2D-gravity, Genus expansion, One and two-point correlation function, Annealed and quenched free energy, Spectral Form Factor, Early and late time, Topology change"
2994,2309.16749v3,"Symmetry breaking, Order parameter, Defects, Domain walls, Vortices, Hedgehogs, 't Hooft anomaly, Anomaly-matching formula, Invertible field theories, Symmetry protected topological phases"
2995,2309.16640v3,"Brick wall diagrams, Integrable system, Free energy, Planar chiral, Non-unitary, Four-dimensional Yukawa theory, Bi-fermion fishnet theory, Feynman-diagrams, A, Thermodynamic"
2996,2309.16602v1,"Multicollinear singularities, Celestial CFT, Holomorphic multicollinear limit, Amplitudes, Double residue condition, 3-collinear splitting functions, Yang-Mills theory, Einstein gravity, Massless ϕ^3 theory, Branch cuts"
2997,2309.16572v2,"Quantum flux operators, Carrollian diffeomorphism, Scalar field theories, Minkowski spacetime, Rindler spacetime, Central charge, Radiation information, Spectral zeta function, Heat kernel method, Entanglement entropy"
2998,2309.16559v1,"Weyl Invariant , Unimodular gravity , Lagrange multiplier , Quantum fields , Linear splitting , Becchi-Rouet-Stora-Tyutin (BRST) techniques , Gauge-fixing , Diffeomorphisms , Weyl symmetry , BRST formalism"
2999,2309.16558v1,"Color-dual, Multi-loop, Amplitudes, Semi-abelian Yang-Mills, D-dimensional, Bootstrap, Unitarity, Born-Infeld theory, Galileons, Integrands"
3000,2309.16542v1,"AdS_4 flux vacua, type IIA compactified, T^6/ℤ_3×ℤ_3 orbifold, unconstrained fluxes, anisotropic scaling solutions, supergravity limit, anti-D4-brane, open string modulus, geodesic distance, distance conjecture parameter"
3001,2309.16474v1,"de Sitter space-time, Probability density function (PDF), Stochastic dynamics, Scalar potential, Fokker-Planck equation, Quantum field theory, E-folds, Wavelengths, Loop corrections, Equilibrium solution"
3002,2309.16447v1,"Modular symmetry, T^2g torus, Orbifold models, Magnetic flux, Wave functions, Siegel modular forms, Metaplectic congruence subgroup, Chiral fields, Flavor symmetries, Modular weight"
3003,2309.16441v1,"Feynman integrals, Schubert analysis, Twistor space, Canonical differential equations, Embedding space, Cross-ratios, Maximal cut solutions, One-loop integrals, Two-loop planar integral families, Canonical differential equations"
3004,2309.16394v1,"BPS instanton states, 5d gauge theories, Hilbert space, Scale size, Degeneracy, Gauge orientation, SO(4) group, Brane webs, Coulomb branch, Supermultiplets"
3005,2309.16328v2,"Witten-Sakai-Sugimoto model, Finite density, Smeared instantons, Baryon density, Bulk spacetime, Boundary terms, Infrared tip, Thermodynamic equilibrium, Homogeneous Ansatz, Topological properties"
3006,2309.16230v3,"Irreversible vierbein postulate, Emergence of spacetime, Quantum phase transition, Local Lorentz symmetry, General coordinate invariance, Tree-level action, Spinor, Dynamical field, Gravitational background field, Fermionic fluctuations"
3007,2309.16226v1,"Lorentz-violating, QED effective action, Compact five dimensional spacetime, Causal bulk signals, Anomalous function, Gauge invariant, Path integral, Superluminal propagation, Dimensional compactness, Scalar propagator"
3008,2309.16149v2,"nonrelativistic expansion, type IIA, NS5 brane, codimension, foliation, supergravity background, world-volume fields, background fluxes, world-volume action, String Newton-Cartan"
3009,2309.15988v2,"String spectrum, Bosonic string states, Spacetime Lorentz algebra, Virasoro constraints, Howe duality, Simple trajectories, Lowest-weight representations, Trajectory-shifting operators, Tree-level amplitudes, Covariant technique"
3010,2309.15923v2,"p-form electrodynamics, topological field theory, edge modes, Hamiltonian reduction, electric charges, magnetic charges, Noether ones, chiral p-forms, Chern-Simons theory, covariant stress-energy tensor"
3011,2309.15913v1,"Scattering amplitudes, Combinatorial ideas, Kinematic space, Colored scalar particles, Cubic interactions, 't Hooft expansion, Loop-integrated amplitudes, Feynman diagrams, Topological expansion, Unitarity"
3012,2309.15895v1,"Feynman integrals, Witten diagrams, Multivariable hypergeometric functions, Gel'fand, Kapranov, Zelevinsky (GKZ) hypergeometric functions, Creation operators, Weight-shifting operators, Newton polytope, Holographic contact diagrams, Momentum-space exchange diagrams, Non-derivative vertices"
3013,2309.15896v3,"Holographic description, Weak measurements, Conformal field theories (CFTs), Central charge, Interface brane, Geometries, Entanglement entropy, Boundary entropy, Partition function, Phase diagram"
3014,2309.15897v3,"Generalized Black Hole Entropy, von Neumann Entropy, Schwarzschild-AdS black hole, de Sitter, Kerr black holes, asymptotically de Sitter space, Killing horizon, Type II factor, Type I_∞ algebra, Generalized entropy"
3015,2309.15836v2,"Genus-one string integrals, Configuration-space integrals, Kronecker-Eisenstein series, Fay identities, Integration by parts, Chains of Kronecker-Eisenstein series, Expansion coefficients, Supersymmetric string theories, Heterotic string theories, Bosonic string theories"
3016,2309.15833v1,"R-Matrix, 3D topological BF theory, Wilson line operators, Split Chern-Simons theory, Manifold with boundaries, Gauge theory, Quantum Yang-Baxter equation, Perturbation theory, Expectation value, Crossing Wilson lines"
3017,2309.15802v2,"Young diagram, higher dimensional operators, massless superfields, superderivatives, supersymmetry, on-shell superamplitudes, spinor helicity techniques, U(N) symmetry, Young tableau, supersymmetric Ward identities"
3018,2309.15892v1,"Gauge theoretic approach, General Relativity, Tangent manifold, Symmetry, Dimension, Tangent space, Unified model, Extended Lorentz group, SO_(1,17), GUT (Grand Unified Theory)"
3019,2309.15748v2,"Quantization, Yang-Mills Theory, de Sitter Spacetime, Faddeev-Popov ghost, Divergence, Effective propagator, Perturbation theory, First-class constraints, Temporal gauge, Lorentz gauge"
3020,2309.15722v2,"Symmetric Space Sine-Gordon theories, Two-dimensional massive integrable field theories, Monodromy matrix, Ultralocal, Regularisation, Poisson algebra, Jacobi identity, Conserved quantities, Integrability properties, Infinite number"
3021,2309.15693v2,"Einstein-Yang-Mills-Chern-Simons theory, Anisotropic merons, Gauge field configurations, Maurer-Cartan 1-forms, Chern-Simons invariant, Backreacted metric, Squashed three-sphere, Dirac operator, Spin-1/2 spinors, Non-Abelian contributions"
3022,2309.15657v3,"Berends-Giele currents, Extended gravity, Double field theory, Kawai-Lewellen-Tye (KLT) relation, Explicitly, Unifying relations, New tool, Currents, Deepen understanding, Short paper"
3023,2309.15629v1,"single-trace TT̅ holography, operators, winding, long strings, TsT/TT̅ approach, computed, analyzed, generalization, result, reflection coefficient"
3024,2309.15584v3,"TT̅-deformed, Functional renormalization group, O(N) scalar field theory, Two-dimensional spacetime, β functions, Couplings, Fixed points, Universality class, Deformation parameter, Nonperturbatively renormalizable theory"
3025,2309.15541v2,"Classical conformal blocks, Coulomb gas integrals, Quantum integrable models, Richardson's solution, Reduced BCS model, Gaudin model, Conformal field theory, Free field realization, Perturbed WZW conformal blocks, Saddle-point values"
3026,2309.15514v1,"Quantum Einstein Gravity, Conformal sector, Local potential approximation, Anomalous scaling, Newton's constant, Reuter fixed point, Functional flow equation approach, Conformally reduced Einstein-Hilbert action, Anomalous dimension, Ultraviolet critical manifold"
3027,2309.15506v2,"Genus-one open string amplitudes, AdS_5×S^3, CFT (Conformal Field Theory), half-BPS operators, 4d 𝒩=2 SCFT (4-dimensional 𝒩=2 Superconformal Field Theory), Gluon scattering, Double-trace anomalous dimensions, Mellin amplitudes, Position space representation, Flat-space limit"
3028,2309.15349v3,"Pauli spins, SYK model, Majorana fermions, 4-local interactions, Hard-core bosons, Quantum simulations, Chaotic behavior, Holography, Multi-local fields, Qubit-based quantum devices"
3029,2309.15323v2,"Non-commutative gauge symmetry, Strong homotopy algebras, L_∞ algebra, U_⋆(1) gauge transformations, Non-associative star product, Matter fields, L_∞ modules, P_∞ algebras, Explicit construction, Arbitrary space"
3030,2309.15307v1,"Functional renormalization group, Dipolar fixed point, Scale-invariant, Non-conformal, Aharony and Fisher, Conformal field theories, Perturbative critical exponents, ϵ expansions, Conformal bootstrap bound, Wetterich and Polchinski"
3031,2309.15296v4,"Gravitational caustics, Self-gravitating N-body system, Large Scale Structure, Geodesic focusing, Density contrast, Cosmological, Maupertuis's metric, Geodesic flow, Sectional curvatures, Relaxation phenomena"
3032,2309.15220v2,"Two-matrix model, Zinn-Justin-Zuber model, Tau function, Grand partition function, Matrix integrals, Fermion expectation value, Perturbation theory, Strict partitions, String equations, Solvable modifications"
3033,2309.15182v2,"Ricci-flat solutions, Einstein's equations, four dimensions, anti-de Sitter energy-momentum tensor, Laurent series, cosmological constant, boundary data, asymptotically flat solution space, Einstein dynamics, Newman-Unti gauge"
3034,2309.15181v1,"Condensation Defects, Symmetries, 2+1d QFTs, Discrete (anti-)unitary symmetries, Topological quantum field theories (TQFTs), Line operators, Fusion spaces, Non-invertibility, Bosonic TQFT, Time-reversal symmetries"
3035,2309.15177v1,"Nonrelativistic conformal field theory, Scattering length, Effective range, Unitarity fermions, Perturbation theory, Local operators, Conformal perturbation theory, Scale-invariant behavior, Nuclear reactions, Relative momenta"
3036,2309.15152v1,"String landscape, Quantum gravity, Supercharges, Calabi-Yau threefolds, Compactifications, Hypermultiplets, Orbifold constructions, Coulomb branch, Volume/string coupling constant, F-theory compactifications"
3037,2309.15145v1,"Holographic entropy inequalities, Entanglement wedge nesting, Graphical arrangement, Tessellations, Torus, Projective plane, Topological aspect, Holographic entropy cone, Conjecture, Differential entropy"
3038,2309.15107v5,"AdS_3, Minkowski vacuum states, self-consistent vacuum state, three-dimensional, anti-de Sitter, spacetimes, parity, time-reversal symmetry, scalar curvatures, infinite set"
